Date,AAPL,KO,MSFT,NVDA,WMT,^GSPC
2021-03-17,121.62939453125,44.76337814331055,227.97315979003906,13.30916976928711,41.280548095703125,3974.1201171875
2021-03-18,117.50553131103516,44.17805862426758,221.89491271972656,12.691908836364746,40.741539001464844,3915.4599609375
2021-03-19,116.97907257080078,44.38772964477539,221.5390625,12.814863204956055,41.2836799621582,3913.10009765625
2021-03-22,120.29376983642578,44.5537109375,226.96334838867188,13.154544830322266,41.48110580444336,3940.590087890625
2021-03-23,119.46509552001953,44.89441680908203,228.49246215820312,13.039320945739746,41.97309875488281,3910.52001953125
2021-03-24,117.07655334472656,45.00798034667969,226.45362854003906,12.612598419189453,41.7130012512207,3889.139892578125
2021-03-25,117.56403350830078,45.444786071777344,223.4529266357422,12.505107879638672,41.99504470825195,3909.52001953125
2021-03-26,118.16847229003906,46.335853576660156,227.43460083007812,12.808378219604492,42.34601593017578,3974.5400390625
2021-03-29,118.34394836425781,47.04347610473633,226.24197387695312,12.917115211486816,42.828609466552734,3971.090087890625
2021-03-30,116.89134979248047,46.43196105957031,222.981689453125,12.840799331665039,42.537174224853516,3958.550048828125
2021-03-31,119.08489227294922,46.047569274902344,226.75173950195312,13.316152572631836,42.56538009643555,3972.889892578125
2021-04-01,119.91356658935547,45.87284469604492,233.080078125,13.778539657592773,42.49957275390625,4019.8701171875
2021-04-05,122.74080657958984,46.13493347167969,239.54302978515625,13.95386791229248,43.693511962890625,4077.909912109375
2021-04-06,123.04302215576172,46.46690368652344,238.3792724609375,13.828167915344238,43.90347671508789,4073.93994140625
2021-04-07,124.69058990478516,46.54552459716797,240.3412322998047,14.109491348266602,43.809471130371094,4079.949951171875
2021-04-08,127.0888900756836,46.40574645996094,243.56312561035156,14.282574653625488,43.78126525878906,4097.169921875
2021-04-09,129.66265869140625,46.458168029785156,246.06365966796875,14.365374565124512,43.803199768066406,4128.7998046875
2021-04-12,127.94683837890625,46.60667419433594,246.12139892578125,15.172428131103516,43.809471130371094,4127.990234375
2021-04-13,131.0567169189453,46.37954330444336,248.60267639160156,15.641796112060547,43.674720764160156,4141.58984375
2021-04-14,128.7169647216797,46.37080383300781,245.8135986328125,15.240263938903809,43.6590461730957,4124.66015625
2021-04-15,131.125,46.58920669555664,249.57412719726562,16.098445892333984,43.92227554321289,4170.419921875
2021-04-16,130.7935028076172,46.894962310791016,250.76663208007812,15.874238014221191,44.063297271728516,4185.47021484375
2021-04-19,131.45645141601562,47.17452621459961,248.84310913085938,15.324810981750488,43.78126525878906,4163.259765625
2021-04-20,129.76986694335938,47.32303237915039,248.3814697265625,15.134770393371582,44.11970520019531,4134.93994140625
2021-04-21,130.15008544921875,47.707420349121094,250.61279296875,15.323562622070312,44.24818420410156,4173.419921875
2021-04-22,128.62924194335938,47.558902740478516,247.33322143554688,14.814541816711426,43.76872634887695,4134.97998046875
2021-04-23,130.94949340820312,47.58510208129883,251.1609649658203,15.228543281555176,43.84080123901367,4180.169921875
2021-04-26,131.33944702148438,46.877498626708984,251.54563903808594,15.440780639648438,43.217185974121094,4187.6201171875
2021-04-27,131.01776123046875,46.80760955810547,251.94955444335938,15.344764709472656,43.364479064941406,4186.72021484375
2021-04-28,130.2280731201172,46.81634521484375,244.822998046875,15.240015029907227,43.2109260559082,4183.18017578125
2021-04-29,130.13058471679688,47.40164566040039,242.85140991210938,15.287901878356934,43.75619888305664,4211.47021484375
2021-04-30,128.16127014160156,47.157047271728516,242.5340576171875,14.973407745361328,43.843936920166016,4181.169921875
2021-05-03,129.2141571044922,47.59384536743164,242.226318359375,14.801074981689453,44.53649139404297,4192.66015625
2021-05-04,124.6418685913086,47.296817779541016,238.31199645996094,14.316740036010742,44.09776306152344,4164.66015625
2021-05-05,124.88558959960938,47.17452621459961,237.04246520996094,14.42373275756836,44.06016159057617,4167.58984375
2021-05-06,126.48443603515625,47.646270751953125,240.17776489257812,14.488079071044922,44.37476348876953,4201.6201171875
2021-05-07,127.15824890136719,47.62004852294922,242.8033447265625,14.776633262634277,44.107357025146484,4232.60009765625
2021-05-10,123.87700653076172,47.96950149536133,237.72528076171875,14.231447219848633,44.30240249633789,4188.43017578125
2021-05-11,122.95903778076172,47.45407485961914,236.81163024902344,14.271848678588867,43.90286636352539,4152.10009765625
2021-05-12,119.89260864257812,47.2094612121582,229.85816955566406,13.725417137145996,42.76714324951172,4063.0400390625
2021-05-13,122.04107666015625,47.62004852294922,233.73406982421875,13.632390975952148,43.4907341003418,4112.5
2021-05-14,124.46292877197266,47.812255859375,238.65817260742188,14.20875072479248,43.8934211730957,4173.85009765625
2021-05-17,123.31058502197266,47.733619689941406,235.80178833007812,14.131439208984375,43.69522476196289,4163.2900390625
2021-05-18,121.9238510131836,47.4715461730957,233.78208923339844,13.982048034667969,44.645328521728516,4127.830078125
2021-05-19,121.76763916015625,47.32303237915039,234.36048889160156,14.031928062438965,44.64847183227539,4115.68017578125
2021-05-20,124.32620239257812,47.74235916137695,237.5994415283203,14.577363014221191,44.80577850341797,4159.1201171875
2021-05-21,122.49028015136719,47.716148376464844,236.33663940429688,14.955700874328613,44.59498977661133,4155.85986328125
2021-05-24,124.12115478515625,47.87339782714844,241.7445526123047,15.57446002960205,44.5981330871582,4197.0498046875
2021-05-25,123.92582702636719,47.864662170410156,242.65066528320312,15.610122680664062,44.780601501464844,4188.1298828125
2021-05-26,123.87700653076172,48.07433319091797,242.42898559570312,15.662249565124512,44.72711944580078,4195.990234375
2021-05-27,122.34379577636719,48.4761848449707,240.3274688720703,15.450758934020996,44.576114654541016,4200.8798828125
2021-05-28,121.68950653076172,48.30146408081055,240.6841583251953,16.20543670654297,44.68307876586914,4204.10986328125
2021-06-01,121.36721801757812,48.292728424072266,238.48634338378906,16.225385665893555,44.56668472290039,4202.0400390625
2021-06-02,122.12894439697266,48.484920501708984,238.38992309570312,16.737903594970703,44.46915054321289,4208.1201171875
2021-06-03,120.64459991455078,48.60721969604492,236.85723876953125,16.928943634033203,44.54779815673828,4192.85009765625
2021-06-04,122.93951416015625,49.13138961791992,241.75416564941406,17.535982131958008,44.62644577026367,4229.89013671875
2021-06-07,122.94928741455078,48.956668853759766,244.66537475585938,17.576631546020508,44.32758712768555,4226.52001953125
2021-06-08,123.76956176757812,48.615962982177734,243.4700469970703,17.415019989013672,43.9909553527832,4227.259765625
2021-06-09,124.15043640136719,48.46745300292969,244.4532928466797,17.32048225402832,43.755001068115234,4219.5498046875
2021-06-10,123.15435791015625,48.84309387207031,247.9717559814453,17.387086868286133,44.006683349609375,4239.18017578125
2021-06-11,124.36528778076172,49.061500549316406,248.59835815429688,17.78645896911621,44.28038024902344,4247.43994140625
2021-06-14,127.42193603515625,48.894264221191406,250.52635192871094,17.97953987121582,44.22061538696289,4255.14990234375
2021-06-15,126.60163879394531,48.771034240722656,249.0513916015625,17.749794006347656,44.044429779052734,4246.58984375
2021-06-16,127.09966278076172,48.119712829589844,248.10670471191406,17.771495819091797,43.1478157043457,4223.7001953125
2021-06-17,128.7012176513672,48.36616134643555,251.4999237060547,18.616653442382812,43.3271369934082,4221.85986328125
2021-06-18,127.40238952636719,47.32753372192383,250.08282470703125,18.59819221496582,42.524906158447266,4166.4501953125
2021-06-21,129.1992645263672,47.84684753417969,253.1676025390625,18.38715362548828,42.911861419677734,4224.7900390625
2021-06-22,130.8398895263672,48.022884368896484,255.9438018798828,18.84565544128418,43.11006546020508,4246.43994140625
2021-06-23,130.56643676757812,47.63560485839844,255.71246337890625,19.015779495239258,42.773433685302734,4241.83984375
2021-06-24,130.28326416015625,47.87324523925781,257.08123779296875,19.16370964050293,43.07229995727539,4266.490234375
2021-06-25,129.9902801513672,47.8116340637207,255.47142028808594,18.989593505859375,43.58197021484375,4280.7001953125
2021-06-28,131.6211395263672,47.75881576538086,259.03814697265625,19.941513061523438,43.446693420410156,4290.60986328125
2021-06-29,133.13482666015625,47.406761169433594,261.6216125488281,19.98317527770996,43.195003509521484,4291.7998046875
2021-06-30,133.7500457763672,47.626800537109375,261.13958740234375,19.958974838256836,44.365333557128906,4297.5
2021-07-01,134.0528106689453,47.49477005004883,261.81439208984375,20.168020248413086,43.830501556396484,4319.93994140625
2021-07-02,136.6797637939453,47.68841552734375,267.6463623046875,20.442419052124023,44.07904052734375,4352.33984375
2021-07-06,138.69146728515625,47.424354553222656,267.6560363769531,20.653465270996094,44.025550842285156,4343.5400390625
2021-07-07,141.1817169189453,47.8116340637207,269.84423828125,20.327423095703125,43.95320129394531,4358.1298828125
2021-07-08,139.88284301757812,47.6444091796875,267.4247741699219,19.85944175720215,43.91544723510742,4320.81982421875
2021-07-09,141.70904541015625,47.93485641479492,267.92596435546875,20.006624221801758,44.138816833496094,4369.5498046875
2021-07-12,141.11331176757812,47.95247268676758,267.32830810546875,20.467866897583008,44.06016159057617,4384.6298828125
2021-07-13,142.2266387939453,48.42776870727539,270.8564453125,20.205936431884766,44.22690200805664,4369.2099609375
2021-07-14,145.65432739257812,49.519195556640625,272.3313293457031,19.798324584960938,44.53207015991211,4374.2998046875
2021-07-15,145.00006103515625,49.67762756347656,270.9045715332031,18.92498016357422,44.56668472290039,4360.02978515625
2021-07-16,142.95909118652344,49.64242172241211,270.6347351074219,18.121477127075195,44.535213470458984,4327.16015625
2021-07-19,139.11138916015625,49.052703857421875,267.029541015625,18.7388858795166,44.431400299072266,4258.490234375
2021-07-20,142.72467041015625,49.14072036743164,269.2562561035156,18.571500778198242,44.63274002075195,4323.06005859375
2021-07-21,141.99224853515625,49.77444839477539,271.26129150390625,19.367765426635742,44.412513732910156,4358.68994140625
2021-07-22,143.3594207763672,49.704044342041016,275.83056640625,19.55136489868164,44.44398498535156,4367.47998046875
2021-07-23,145.0781707763672,50.179325103759766,279.2333068847656,19.515445709228516,44.808921813964844,4411.7900390625
2021-07-26,145.49806213378906,50.22334671020508,278.6357116699219,19.252016067504883,44.8718376159668,4422.2998046875
2021-07-27,143.3301544189453,50.39938735961914,276.2161560058594,19.166202545166016,44.874977111816406,4401.4599609375
2021-07-28,141.58206176757812,49.941680908203125,275.9075927734375,19.460561752319336,44.69252014160156,4400.64013671875
2021-07-29,142.2266387939453,50.21454620361328,276.17755126953125,19.619216918945312,44.749141693115234,4419.14990234375
2021-07-30,142.4414825439453,50.196937561035156,274.64483642578125,19.456573486328125,44.8466682434082,4395.259765625
2021-08-02,142.10943603515625,50.064918518066406,274.5580749511719,19.7070255279541,44.74285125732422,4387.16015625
2021-08-03,143.90628051757812,50.100120544433594,276.7751770019531,19.771883010864258,45.24620819091797,4423.14990234375
2021-08-04,143.50592041015625,49.37836837768555,276.1872253417969,20.229883193969727,44.93791198730469,4402.66015625
2021-08-05,143.6133575439453,49.73044204711914,279.0887145996094,20.592090606689453,45.7716064453125,4429.10009765625
2021-08-06,142.92869567871094,49.853668212890625,279.0308837890625,20.321685791015625,45.68980407714844,4436.52001953125
2021-08-09,142.87985229492188,49.86246871948242,277.9416198730469,20.250837326049805,45.799922943115234,4432.35009765625
2021-08-10,142.40060424804688,49.99449157714844,276.11968994140625,19.892623901367188,46.77519226074219,4436.75
2021-08-11,142.65489196777344,49.93288040161133,276.611328125,19.65613555908203,47.193607330322266,4442.41015625
2021-08-12,145.6182861328125,50.02970504760742,279.3682861328125,19.86168670654297,47.067298889160156,4460.830078125
2021-08-13,145.82366943359375,50.37297821044922,282.2987976074219,20.144073486328125,47.21571350097656,4468.0
2021-08-16,147.79928588867188,50.59302520751953,283.98577880859375,19.90658950805664,47.60093307495117,4479.7099609375
2021-08-17,146.88973999023438,50.4169807434082,282.5204772949219,19.415658950805664,47.58514404296875,4448.080078125
2021-08-18,143.1439208984375,49.73044204711914,280.7917175292969,18.99856948852539,47.079933166503906,4400.27001953125
2021-08-19,143.47642517089844,50.047306060791016,286.6252136230469,19.754920959472656,47.39885711669922,4405.7998046875
2021-08-20,144.93365478515625,49.853668212890625,293.9557189941406,20.770706176757812,47.82196807861328,4441.669921875
2021-08-23,146.4202880859375,49.67762756347656,294.23583984375,21.910221099853516,47.50621795654297,4479.52978515625
2021-08-24,146.33226013183594,49.29914855957031,292.2752380371094,21.745580673217773,47.016780853271484,4486.22998046875
2021-08-25,145.09994506835938,49.35196304321289,291.6860656738281,22.164663314819336,47.035728454589844,4496.18994140625
2021-08-26,144.29798889160156,48.885467529296875,288.86590576171875,22.019983291625977,46.5273551940918,4470.0
2021-08-27,145.33468627929688,48.982276916503906,289.4743957519531,22.58674430847168,46.26526641845703,4509.3701171875
2021-08-30,149.7553253173828,49.44877624511719,293.2120666503906,22.63863182067871,46.63786697387695,4528.7900390625
2021-08-31,148.49371337890625,49.563209533691406,291.560546875,22.340227127075195,46.76417922973633,4522.68017578125
2021-09-01,149.15872192382812,49.89767074584961,291.5122375488281,22.3961181640625,46.66313934326172,4524.08984375
2021-09-02,150.27369689941406,49.96809387207031,290.85546875,22.351207733154297,46.909427642822266,4536.9501953125
2021-09-03,150.909423828125,49.93288040161133,290.8458251953125,22.79731559753418,47.12729263305664,4535.43017578125
2021-09-07,153.24688720703125,48.9998893737793,289.9186096191406,22.616680145263672,46.50209045410156,4520.02978515625
2021-09-08,151.7016143798828,49.66002655029297,289.9476318359375,22.294322967529297,46.56208801269531,4514.06982421875
2021-09-09,150.68443298339844,49.16712188720703,287.08880615234375,22.132652282714844,46.23369598388672,4493.27978515625
2021-09-10,145.69654846191406,48.947078704833984,285.6013488769531,22.43304443359375,46.06634521484375,4458.580078125
2021-09-13,146.26376342773438,49.35196304321289,286.837646484375,22.107694625854492,45.804256439208984,4468.72998046875
2021-09-14,144.86520385742188,49.3874397277832,289.54193115234375,22.1975154876709,45.56428527832031,4443.0498046875
2021-09-15,145.75521850585938,49.55593490600586,294.4000244140625,22.296316146850586,45.64322280883789,4480.7001953125
2021-09-16,145.52049255371094,49.08591079711914,294.7862854003906,22.1975154876709,45.79478454589844,4473.75
2021-09-17,142.85047912597656,48.27889633178711,289.6191711425781,21.856201171875,45.700069427490234,4432.990234375
2021-09-20,139.79905700683594,47.94190216064453,284.2396240234375,21.070775985717773,45.071693420410156,4357.72998046875
2021-09-21,140.27825927734375,47.93303298950195,284.7225646972656,21.203510284423828,45.16010284423828,4354.18994140625
2021-09-22,142.64512634277344,48.00398635864258,288.3733215332031,21.89712142944336,45.055904388427734,4395.64013671875
2021-09-23,143.6035614013672,47.924171447753906,289.3198547363281,22.437040328979492,45.0811653137207,4448.97998046875
2021-09-24,143.6916046142578,47.79114532470703,289.11700439453125,22.03683853149414,45.20747375488281,4455.47998046875
2021-09-27,142.1756591796875,47.5428352355957,284.11407470703125,21.616682052612305,44.91697692871094,4443.10986328125
2021-09-28,138.7916717529297,46.682613372802734,273.828125,20.657602310180664,44.3643913269043,4352.6298828125
2021-09-29,139.69146728515625,46.966400146484375,274.29168701171875,20.475963592529297,44.34543991088867,4359.4599609375
2021-09-30,138.39068603515625,46.5318489074707,272.2828063964844,20.67456817626953,44.010746002197266,4307.5400390625
2021-10-01,139.5154266357422,47.01960754394531,279.2174072265625,20.700515747070312,43.2750244140625,4357.0400390625
2021-10-04,136.08253479003906,46.99300003051758,273.4320983886719,19.692537307739258,42.85820007324219,4300.4599609375
2021-10-05,138.00927734375,47.07282257080078,278.8890380859375,20.410099029541016,43.13924026489258,4345.72021484375
2021-10-06,138.8797149658203,47.631507873535156,283.09027099609375,20.658601760864258,43.45500183105469,4363.5498046875
2021-10-07,140.14134216308594,47.78227233886719,284.7709045410156,21.032852172851562,43.96653366088867,4399.759765625
2021-10-08,139.75990295410156,47.995113372802734,284.7709045410156,20.789337158203125,44.09914779663086,4391.33984375
2021-10-11,139.6719207763672,48.0926628112793,284.17205810546875,20.653614044189453,44.058101654052734,4361.18994140625
2021-10-12,138.40045166015625,48.0926628112793,282.86822509765625,20.629655838012695,44.010746002197266,4350.64990234375
2021-10-13,137.8136444091797,48.101539611816406,286.1809387207031,20.897123336791992,43.69182205200195,4363.7998046875
2021-10-14,140.6009979248047,48.429664611816406,292.40081787109375,21.7025089263916,44.16546630859375,4438.259765625
2021-10-15,141.65728759765625,48.31437683105469,293.8108825683594,21.818275451660156,44.380184173583984,4471.3701171875
2021-10-18,143.32969665527344,47.83547592163086,296.78558349609375,22.17755699157715,44.73699188232422,4486.4599609375
2021-10-19,145.49119567871094,48.02172088623047,297.6934814453125,22.24542236328125,45.687435150146484,4519.6298828125
2021-10-20,145.98016357421875,48.447391510009766,296.9014892578125,22.058794021606445,46.10108184814453,4536.18994140625
2021-10-21,146.19532775878906,48.1990852355957,300.1369934082031,22.646617889404297,46.356842041015625,4549.77978515625
2021-10-22,145.42269897460938,48.28777313232422,298.5916442871094,22.680545806884766,46.83995819091797,4544.89990234375
2021-10-25,145.37379455566406,48.0926628112793,297.596923828125,23.119665145874023,47.38307189941406,4566.47998046875
2021-10-26,146.0388641357422,48.305503845214844,299.5091552734375,24.66756248474121,46.96941375732422,4574.7900390625
2021-10-27,145.57919311523438,49.236671447753906,312.1227722167969,24.402099609375,46.584190368652344,4551.68017578125
2021-10-28,149.21743774414062,49.697818756103516,313.2624206542969,24.8911190032959,46.87468719482422,4596.419921875
2021-10-29,146.50831604003906,49.990478515625,320.2838439941406,25.5158634185791,47.18098068237305,4605.3798828125
2021-11-01,145.686767578125,49.8131103515625,318.11077880859375,25.775344848632812,47.29781723022461,4613.669921875
2021-11-02,146.72348022460938,49.75102996826172,321.7422790527344,26.34819984436035,47.275699615478516,4630.64990234375
2021-11-03,148.16116333007812,49.919532775878906,322.5825500488281,26.5448055267334,47.420963287353516,4660.56982421875
2021-11-04,147.64280700683594,50.19445037841797,324.9391784667969,29.74139976501465,47.76829528808594,4680.06005859375
2021-11-05,148.17169189453125,50.40728759765625,324.572021484375,29.69249725341797,47.43674850463867,4697.52978515625
2021-11-08,147.34896850585938,49.95500946044922,325.47027587890625,30.74239730834961,47.13361358642578,4701.7001953125
2021-11-09,147.71139526367188,50.09689712524414,324.4659118652344,30.59568214416504,47.29781723022461,4685.25
2021-11-10,144.88075256347656,50.300865173339844,319.4918212890625,29.40007972717285,46.87153625488281,4646.7099609375
2021-11-11,144.83177185058594,50.3185920715332,321.0661926269531,30.329221725463867,46.890480041503906,4649.27001953125
2021-11-12,146.90826416015625,50.203311920166016,325.2095947265625,30.329221725463867,46.65681838989258,4682.85009765625
2021-11-15,146.91802978515625,50.21217727661133,324.5818176269531,29.96495246887207,46.3884162902832,4682.7998046875
2021-11-16,147.8974609375,49.85745620727539,327.90411376953125,30.142593383789062,45.20747375488281,4700.89990234375
2021-11-17,150.33633422851562,49.58253479003906,328.1266784667969,29.20248031616211,44.81908416748047,4688.669921875
2021-11-18,154.6262969970703,49.13912582397461,330.20703125,31.611648559570312,45.20431900024414,4704.5400390625
2021-11-19,157.25123596191406,48.89081573486328,331.9874267578125,32.919036865234375,44.961181640625,4697.9599609375
2021-11-22,157.71160888671875,49.19232940673828,328.8136291503906,31.892086029052734,45.71585464477539,4682.93994140625
2021-11-23,158.09359741210938,49.55593490600586,326.7333679199219,31.682506561279297,46.041080474853516,4690.7001953125
2021-11-24,158.61268615722656,49.1568603515625,326.9559326171875,32.6086540222168,46.27159118652344,4701.4599609375
2021-11-26,153.58810424804688,47.649261474609375,318.99273681640625,31.43999481201172,45.75374221801758,4594.6201171875
2021-11-29,156.94761657714844,48.403053283691406,325.7174377441406,33.30924606323242,45.03696060180664,4655.27001953125
2021-11-30,161.90367126464844,46.87482833862305,319.873291015625,32.61064910888672,44.40544509887695,4567.0
2021-12-01,161.38455200195312,46.74076461791992,319.3798522949219,31.375972747802734,43.30343246459961,4513.0400390625
2021-12-02,160.3953094482422,47.428916931152344,318.8088684082031,32.065673828125,42.7761116027832,4577.10009765625
2021-12-03,158.5147247314453,47.848960876464844,312.5390319824219,30.635366439819336,43.420265197753906,4538.43017578125
2021-12-06,161.9232635498047,49.073341369628906,315.61590576171875,29.980594635009766,43.8907470703125,4591.669921875
2021-12-07,167.66282653808594,49.34143829345703,324.0628967285156,32.36611557006836,43.748661041259766,4686.75
2021-12-08,171.48272705078125,49.15377426147461,324.1112976074219,31.766237258911133,43.30659866333008,4701.2099609375
2021-12-09,170.97340393066406,49.02865219116211,322.3019104003906,30.4327449798584,43.90896224975586,4667.4501953125
2021-12-10,175.7628936767578,50.29771423339844,331.43585205078125,30.141292572021484,44.7110481262207,4712.02001953125
2021-12-13,172.12916564941406,51.62039566040039,328.3976745605469,28.10811996459961,45.51631164550781,4668.97021484375
2021-12-14,170.74810791015625,51.65614318847656,317.6961669921875,28.283788681030273,45.95064163208008,4634.08984375
2021-12-15,175.61602783203125,51.88850402832031,323.8017272949219,30.401803970336914,46.21377944946289,4709.85009765625
2021-12-16,168.7206268310547,52.41579055786133,314.36767578125,28.333696365356445,45.44339370727539,4668.669921875
2021-12-17,167.62364196777344,51.59358215332031,313.3032531738281,27.748796463012695,43.98821258544922,4620.64013671875
2021-12-20,166.26220703125,51.42378234863281,309.5394287109375,27.666950225830078,44.13087463378906,4568.02001953125
2021-12-21,169.4356689453125,51.629329681396484,316.6802062988281,29.020401000976562,44.264034271240234,4649.22998046875
2021-12-22,172.03123474121094,51.99574661254883,322.3986511230469,29.344791412353516,44.32109832763672,4696.56005859375
2021-12-23,172.6580352783203,52.0315055847168,323.84033203125,29.58434295654297,44.222816467285156,4725.7900390625
2021-12-27,176.62481689453125,52.41579055786133,331.3487548828125,30.88688850402832,44.62544631958008,4791.18994140625
2021-12-28,175.60618591308594,52.621341705322266,330.1876220703125,30.265058517456055,45.26585388183594,4786.35009765625
2021-12-29,175.69435119628906,52.683902740478516,330.864990234375,29.944665908813477,45.243656158447266,4793.06005859375
2021-12-30,174.53860473632812,52.53197479248047,328.3202819824219,29.530447006225586,45.389495849609375,4778.72998046875
2021-12-31,173.92156982421875,52.916263580322266,325.4175109863281,29.355772018432617,45.87138748168945,4766.18017578125
2022-01-03,178.27032470703125,52.996700286865234,323.8984069824219,30.064437866210938,45.858707427978516,4796.56005859375
